time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-14 21:06:51.478673,0:05:07.190000,OFF,MODE_15W_6CORE,18,13,13,11,15,11,0,0,0,1285820,1285820,0,150,OFF,OFF,OFF,0.0,27.0,27.0,28.5,27.5,27.75,2334,2516
2021-06-14 21:06:52.013295,0:05:07.720000,OFF,MODE_15W_6CORE,19,19,13,21,21,19,0,0,0,1286180,1286180,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.75,2539,2517
2021-06-14 21:06:52.542799,0:05:08.250000,OFF,MODE_15W_6CORE,18,22,12,12,15,11,0,0,0,1286804,1286804,0,150,OFF,OFF,OFF,0.0,26.5,27.5,29.0,27.5,27.75,2621,2520
2021-06-14 21:06:53.080783,0:05:08.790000,OFF,MODE_15W_6CORE,16,9,11,11,12,17,0,0,0,1286580,1286580,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.75,2498,2519
2021-06-14 21:06:53.601124,0:05:09.310000,OFF,MODE_15W_6CORE,14,28,13,25,13,6,0,0,0,1297876,1297876,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,3072,2532
2021-06-14 21:06:54.112480,0:05:09.820000,OFF,MODE_15W_6CORE,23,66,28,23,18,37,0,1,1,1305624,1305624,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,3563,2557
2021-06-14 21:06:54.626615,0:05:10.330000,OFF,MODE_15W_6CORE,11,35,17,12,11,22,0,0,0,1310256,1310256,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,3604,2581
2021-06-14 21:06:55.147047,0:05:10.850000,OFF,MODE_15W_6CORE,47,5,9,9,6,18,0,0,0,1315784,1315784,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,3727,2607
2021-06-14 21:06:55.653129,0:05:11.360000,OFF,MODE_15W_6CORE,50,7,13,11,9,8,0,1,1,1320252,1320252,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,27.95,3235,2621
2021-06-14 21:06:56.204826,0:05:11.910000,OFF,MODE_15W_6CORE,32,17,15,17,16,15,0,0,0,1286144,1286144,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,28.1,2867,2627
2021-06-14 21:06:56.727999,0:05:12.430000,OFF,MODE_15W_6CORE,15,16,13,14,12,22,0,0,0,1287032,1287032,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,28.1,2703,2628
2021-06-14 21:06:57.250856,0:05:12.960000,OFF,MODE_15W_6CORE,11,13,16,6,9,11,25,0,0,1287336,1287336,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,2416,2624
2021-06-14 21:06:57.791478,0:05:13.500000,OFF,MODE_15W_6CORE,14,9,15,11,13,14,0,0,0,1286416,1286416,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,2334,2618
2021-06-14 21:06:58.317247,0:05:14.020000,OFF,MODE_15W_6CORE,18,27,15,13,24,14,0,0,0,1286028,1286028,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.8,2621,2618
2021-06-14 21:06:58.851243,0:05:14.560000,OFF,MODE_15W_6CORE,18,17,16,18,9,17,27,0,0,1287256,1287256,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.8,2662,2619
2021-06-14 21:06:59.371830,0:05:15.080000,OFF,MODE_15W_6CORE,13,9,9,9,11,13,0,0,0,1287820,1287820,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,2457,2616
