2021-06-22 21:25:17,274 - Cycle response time is :0.847
2021-06-22 21:25:17,382 - Number of images sent15
2021-06-22 21:25:18,399 - The Prediction Value received214.0
2021-06-22 21:25:18,401 - Cycle response time is :1.123
2021-06-22 21:25:18,507 - Number of images sent16
2021-06-22 21:25:19,572 - The Prediction Value received214.0
2021-06-22 21:25:19,578 - Cycle response time is :1.173
2021-06-22 21:25:19,684 - Number of images sent17
2021-06-22 21:25:20,706 - The Prediction Value received214.0
2021-06-22 21:25:20,708 - Cycle response time is :1.126
2021-06-22 21:25:20,820 - Number of images sent18
2021-06-22 21:25:21,688 - The Prediction Value received214.0
2021-06-22 21:25:21,688 - Cycle response time is :0.972
2021-06-22 21:25:21,797 - Number of images sent19
2021-06-22 21:25:22,879 - The Prediction Value received214.0
2021-06-22 21:25:22,882 - Cycle response time is :1.188
2021-06-22 21:25:22,993 - Number of images sent20
2021-06-22 21:25:23,985 - The Prediction Value received214.0
2021-06-22 21:25:23,986 - Cycle response time is :1.097
2021-06-22 21:25:24,092 - Number of images sent21
2021-06-22 21:25:25,082 - The Prediction Value received214.0
2021-06-22 21:25:25,083 - Cycle response time is :1.093
2021-06-22 21:25:25,191 - Number of images sent22
2021-06-22 21:25:26,055 - The Prediction Value received214.0
2021-06-22 21:25:26,056 - Cycle response time is :0.968
2021-06-22 21:25:26,160 - Number of images sent23
2021-06-22 21:25:26,973 - The Prediction Value received214.0
2021-06-22 21:25:26,975 - Cycle response time is :0.917
2021-06-22 21:25:27,083 - Number of images sent24
2021-06-22 21:25:27,952 - The Prediction Value received214.0
2021-06-22 21:25:27,954 - Cycle response time is :0.974
2021-06-22 21:25:28,061 - Number of images sent25
2021-06-22 21:25:28,965 - The Prediction Value received214.0
2021-06-22 21:25:28,967 - Cycle response time is :1.008
2021-06-22 21:25:29,082 - Number of images sent26
2021-06-22 21:25:29,857 - The Prediction Value received214.0
2021-06-22 21:25:29,859 - Cycle response time is :0.883
2021-06-22 21:25:29,970 - Number of images sent27
2021-06-22 21:25:30,771 - The Prediction Value received214.0
2021-06-22 21:25:30,772 - Cycle response time is :0.907
2021-06-22 21:25:30,879 - Number of images sent28
2021-06-22 21:25:31,804 - The Prediction Value received214.0
2021-06-22 21:25:31,805 - Cycle response time is :1.03
2021-06-22 21:25:31,913 - Number of images sent29
2021-06-22 21:25:32,767 - The Prediction Value received214.0
2021-06-22 21:25:32,768 - Cycle response time is :0.958
2021-06-22 21:25:32,875 - Number of images sent30
2021-06-22 21:25:33,632 - The Prediction Value received214.0
2021-06-22 21:25:33,633 - Cycle response time is :0.861
2021-06-22 21:25:48,986 - Number of images sent1
2021-06-22 21:25:49,817 - The Prediction Value received214.0
2021-06-22 21:25:49,820 - Cycle response time is :0.969
2021-06-22 21:25:49,929 - Number of images sent2
2021-06-22 21:25:50,780 - The Prediction Value received214.0
2021-06-22 21:25:50,783 - Cycle response time is :0.958
2021-06-22 21:25:50,891 - Number of images sent3
2021-06-22 21:25:51,728 - The Prediction Value received214.0
2021-06-22 21:25:51,730 - Cycle response time is :0.943
2021-06-22 21:25:51,840 - Number of images sent4
2021-06-22 21:25:52,696 - The Prediction Value received214.0
2021-06-22 21:25:52,696 - Cycle response time is :0.961
2021-06-22 21:25:52,806 - Number of images sent5
2021-06-22 21:25:53,860 - The Prediction Value received214.0
2021-06-22 21:25:53,862 - Cycle response time is :1.162
2021-06-22 21:25:53,970 - Number of images sent6
2021-06-22 21:25:54,903 - The Prediction Value received214.0
2021-06-22 21:25:54,905 - Cycle response time is :1.038
2021-06-22 21:25:55,015 - Number of images sent7
2021-06-22 21:25:55,940 - The Prediction Value received214.0
2021-06-22 21:25:55,942 - Cycle response time is :1.033
2021-06-22 21:25:56,052 - Number of images sent8
2021-06-22 21:25:56,895 - The Prediction Value received214.0
2021-06-22 21:25:56,896 - Cycle response time is :0.949
2021-06-22 21:25:57,002 - Number of images sent9
2021-06-22 21:25:57,977 - The Prediction Value received214.0
2021-06-22 21:25:57,978 - Cycle response time is :1.079
2021-06-22 21:25:58,086 - Number of images sent10
2021-06-22 21:25:59,140 - The Prediction Value received214.0
2021-06-22 21:25:59,142 - Cycle response time is :1.16
2021-06-22 21:25:59,263 - Number of images sent11
2021-06-22 21:26:00,178 - The Prediction Value received214.0
2021-06-22 21:26:00,182 - Cycle response time is :1.024
2021-06-22 21:26:00,295 - Number of images sent12
2021-06-22 21:26:01,430 - The Prediction Value received214.0
2021-06-22 21:26:01,431 - Cycle response time is :1.242
2021-06-22 21:26:01,544 - Number of images sent13
2021-06-22 21:26:02,732 - The Prediction Value received214.0
2021-06-22 21:26:02,733 - Cycle response time is :1.294
2021-06-22 21:26:02,843 - Number of images sent14
2021-06-22 21:26:03,629 - The Prediction Value received214.0
2021-06-22 21:26:03,631 - Cycle response time is :0.894
2021-06-22 21:26:03,753 - Number of images sent15
2021-06-22 21:26:04,696 - The Prediction Value received214.0
2021-06-22 21:26:04,697 - Cycle response time is :1.048
2021-06-22 21:26:04,823 - Number of images sent16
2021-06-22 21:26:05,645 - The Prediction Value received214.0
2021-06-22 21:26:05,647 - Cycle response time is :0.93
2021-06-22 21:26:05,766 - Number of images sent17
2021-06-22 21:26:06,599 - The Prediction Value received214.0
2021-06-22 21:26:06,605 - Cycle response time is :0.941
2021-06-22 21:26:06,715 - Number of images sent18
2021-06-22 21:26:07,504 - The Prediction Value received214.0
2021-06-22 21:26:07,507 - Cycle response time is :0.897
2021-06-22 21:26:07,617 - Number of images sent19
2021-06-22 21:26:08,629 - The Prediction Value received214.0
2021-06-22 21:26:08,631 - Cycle response time is :1.116
2021-06-22 21:26:08,738 - Number of images sent20
2021-06-22 21:26:09,620 - The Prediction Value received214.0
2021-06-22 21:26:09,623 - Cycle response time is :0.987
2021-06-22 21:26:09,791 - Number of images sent21
2021-06-22 21:26:10,645 - The Prediction Value received214.0
2021-06-22 21:26:10,647 - Cycle response time is :0.964
2021-06-22 21:26:10,757 - Number of images sent22
2021-06-22 21:26:11,508 - The Prediction Value received214.0
2021-06-22 21:26:11,511 - Cycle response time is :0.857
2021-06-22 21:26:11,620 - Number of images sent23
2021-06-22 21:26:12,483 - The Prediction Value received214.0
2021-06-22 21:26:12,486 - Cycle response time is :0.968
2021-06-22 21:26:12,637 - Number of images sent24
2021-06-22 21:26:13,691 - The Prediction Value received214.0
2021-06-22 21:26:13,695 - Cycle response time is :1.164
2021-06-22 21:26:13,822 - Number of images sent25
2021-06-22 21:26:14,825 - The Prediction Value received214.0
2021-06-22 21:26:14,826 - Cycle response time is :1.111
2021-06-22 21:26:14,946 - Number of images sent26
2021-06-22 21:26:15,703 - The Prediction Value received214.0
2021-06-22 21:26:15,705 - Cycle response time is :0.863
2021-06-22 21:26:15,812 - Number of images sent27
2021-06-22 21:26:16,685 - The Prediction Value received214.0
2021-06-22 21:26:16,686 - Cycle response time is :0.975
2021-06-22 21:26:16,804 - Number of images sent28
2021-06-22 21:26:17,634 - The Prediction Value received214.0
2021-06-22 21:26:17,637 - Cycle response time is :0.936
2021-06-22 21:26:17,753 - Number of images sent29
2021-06-22 21:26:18,577 - The Prediction Value received214.0
2021-06-22 21:26:18,580 - Cycle response time is :0.934
2021-06-22 21:26:18,691 - Number of images sent30
2021-06-22 21:26:19,450 - The Prediction Value received214.0
2021-06-22 21:26:19,452 - Cycle response time is :0.866
